"Id","MSZoning","LotArea","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","MasVnrType","MasVnrArea","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","TotalBsmtSF","HeatingQC","Electrical","2ndFlrSF","GrLivArea","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageQual","GarageCond","PavedDrive","PoolQC","SaleCondition","SalePrice","stFlrSF","Baths"
809,"RL",13400,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl","5","5",1966,1966,"Gable","CompShg","BrkFace",1047,"TA","TA","Av","ALQ",516,"BLQ",1024,"TA","SBrkr",0,1086,"TA",6,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA","Y","None","Normal",159950,1086,2
810,"RM",8100,"Corner","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf","5","5",1898,1965,"Hip","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",849,"TA","FuseA",1063,2138,"TA",11,"Typ",0,"None","Detchd","Unf",2,"Fa","Po","N","None","Normal",106000,1075,2
811,"RL",10140,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story","6","6",1974,1999,"Hip","CompShg","BrkFace",99,"TA","TA","No","ALQ",663,"LwQ",1040,"Fa","SBrkr",0,1309,"Gd",5,"Typ",1,"Fa","Attchd","RFn",2,"TA","TA","Y","Fa","Normal",181000,1309,2.5
812,"RM",4438,"Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story","6","5",2004,2004,"Gable","CompShg","BrkFace",169,"Gd","TA","Gd","GLQ",662,"Unf",848,"Ex","SBrkr",0,848,"Gd",4,"Typ",1,"Gd","Attchd","Fin",2,"TA","TA","Y","None","Normal",144500,848,2
813,"C (all)",8712,"Inside","Mod","IDOTRR","Norm","Norm","1Fam","1Story","5","5",1952,1952,"Hip","CompShg","None",0,"TA","TA","Av","Unf",0,"Unf",540,"TA","FuseA",0,1044,"Fa",4,"Typ",0,"None","Basment","Unf",2,"TA","TA","N","None","Alloca",55993,1044,1
814,"RL",9750,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","6","6",1958,1958,"Gable","CompShg","BrkFace",243,"TA","TA","No","Rec",608,"Unf",1442,"Gd","SBrkr",0,1442,"TA",7,"Typ",0,"None","Attchd","RFn",1,"TA","TA","Y","None","Normal",157900,1442,1.5
815,"RL",8248,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin","5","7",1918,1950,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",686,"Gd","SBrkr",564,1250,"Fa",7,"Typ",0,"None","Detchd","Unf",1,"TA","TA","P","None","Normal",116000,686,2
816,"RL",12137,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story","7","5",1998,1998,"Gable","CompShg","BrkFace",442,"Gd","TA","No","Unf",0,"Unf",1649,"Ex","SBrkr",0,1661,"Gd",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA","Y","None","Normal",224900,1661,2
817,"RL",11425,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","6",1954,1954,"Gable","CompShg","None",0,"TA","TA","No","BLQ",486,"Unf",1008,"Gd","SBrkr",0,1008,"TA",4,"Typ",1,"Gd","Attchd","RFn",1,"TA","TA","Y","None","Normal",137000,1008,1
818,"RL",13265,"CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","1Story","8","5",2002,2002,"Hip","CompShg","BrkFace",148,"Gd","TA","No","GLQ",1218,"Unf",1568,"Ex","SBrkr",0,1689,"Gd",7,"Typ",2,"Gd","Attchd","RFn",3,"TA","TA","Y","None","Normal",271000,1689,3
819,"RL",8816,"Inside","Gtl","ClearCr","Norm","Norm","1Fam","SLvl","6","7",1971,1971,"Gable","CompShg","BrkFace",80,"TA","TA","Av","GLQ",504,"Unf",1010,"Gd","SBrkr",0,1052,"TA",6,"Typ",0,"None","Attchd","Unf",2,"TA","TA","Y","None","Normal",155000,1052,2
820,"RL",6371,"Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story","7","5",2009,2010,"Gable","CompShg","Stone",128,"Gd","TA","Mn","GLQ",733,"Unf",1358,"Ex","SBrkr",0,1358,"Gd",6,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA","Y","None","Partial",224000,1358,3
821,"RL",7226,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","5",2003,2003,"Gable","CompShg","None",0,"Gd","TA","No","Unf",0,"Unf",798,"Ex","SBrkr",842,1640,"Gd",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA","Y","None","Normal",183000,798,2.5
822,"RM",6000,"Inside","Mod","OldTown","Norm","Norm","2fmCon","1Story","4","4",1953,1953,"Gable","CompShg","None",0,"Fa","TA","No","Unf",0,"Unf",936,"TA","SBrkr",0,936,"TA",4,"Min2",0,"None","Detchd","Unf",2,"TA","TA","Y","None","Normal",93000,936,1
823,"RL",12394,"Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story","7","5",2003,2003,"Gable","CompShg","None",0,"Gd","TA","Gd","Unf",0,"Unf",847,"Ex","SBrkr",886,1733,"Gd",7,"Typ",1,"Gd","BuiltIn","Fin",2,"TA","TA","Y","None","Family",225000,847,2.5
824,"RL",9900,"Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin","6","7",1940,1950,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",778,"TA","SBrkr",545,1489,"TA",7,"Typ",1,"Gd","Detchd","Unf",1,"TA","TA","Y","None","Normal",139500,944,2
825,"FV",11216,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story","8","5",2006,2006,"Gable","CompShg","None",0,"Gd","Gd","No","Unf",0,"Unf",1489,"Ex","SBrkr",0,1489,"Gd",7,"Typ",1,"Gd","Attchd","RFn",2,"TA","TA","Y","None","Partial",232600,1489,2
826,"RL",14803,"Inside","Gtl","NridgHt","PosN","PosN","1Fam","1Story","10","5",2007,2008,"Hip","CompShg","BrkFace",816,"Ex","TA","Av","GLQ",1636,"Unf",2078,"Ex","SBrkr",0,2084,"Ex",7,"Typ",1,"Gd","Attchd","Fin",3,"TA","TA","Y","None","Partial",385000,2084,3
827,"RM",6130,"Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Unf","5","6",1924,1950,"Gable","CompShg","None",0,"TA","TA","No","ALQ",784,"Unf",784,"Gd","SBrkr",0,784,"Gd",5,"Typ",0,"None","None","None",0,"None","None","Y","None","Normal",109500,784,2
828,"RL",8529,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story","7","5",2001,2001,"Gable","CompShg","None",0,"Gd","TA","No","GLQ",20,"Unf",1454,"Ex","SBrkr",0,1434,"Gd",6,"Typ",1,"TA","Attchd","RFn",2,"TA","TA","Y","None","Normal",189000,1434,2
829,"RL",28698,"CulDSac","Sev","ClearCr","Norm","Norm","1Fam","2Story","5","5",1967,1967,"Flat","Tar&Grv","None",0,"TA","Gd","Gd","LwQ",249,"ALQ",1013,"TA","SBrkr",966,2126,"TA",7,"Min2",0,"None","Attchd","Fin",2,"TA","TA","Y","None","Abnorml",185000,1160,3
830,"FV",2544,"Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story","7","5",2005,2005,"Gable","CompShg","None",0,"Gd","TA","No","Unf",0,"Unf",600,"Ex","SBrkr",623,1223,"Gd",4,"Typ",0,"None","Detchd","RFn",2,"TA","TA","Y","None","Normal",147400,520,2.5
831,"RL",11900,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story","6","5",1957,1957,"Gable","CompShg","BrkFace",387,"TA","TA","No","Rec",1040,"Unf",1392,"TA","FuseA",0,1392,"TA",6,"Typ",2,"Gd","Attchd","RFn",2,"TA","TA","Y","None","Normal",166000,1392,2.5
832,"FV",3180,"Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story","7","5",2005,2005,"Gable","CompShg","None",0,"Gd","TA","No","Unf",0,"Unf",600,"Ex","SBrkr",600,1200,"Gd",4,"Typ",0,"None","Detchd","RFn",2,"TA","TA","Y","None","Normal",151000,520,2.5
833,"RL",9548,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","2Story","7","6",2003,2003,"Gable","CompShg","BrkFace",223,"Gd","TA","No","GLQ",483,"Unf",941,"Ex","SBrkr",888,1829,"Gd",7,"Typ",1,"TA","Attchd","RFn",2,"TA","TA","Y","None","Normal",237000,941,3.5
834,"RL",10004,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","6","6",1964,1964,"Gable","CompShg","BrkFace",180,"TA","TA","No","Rec",196,"BLQ",1516,"TA","SBrkr",0,1516,"TA",6,"Typ",0,"None","Attchd","RFn",2,"TA","TA","Y","None","Normal",167000,1516,1.5
835,"RL",7875,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","6",1961,1961,"Gable","CompShg","BrkFace",136,"TA","TA","No","Rec",572,"Unf",1144,"Gd","SBrkr",0,1144,"TA",6,"Typ",0,"None","Attchd","Unf",2,"TA","TA","Y","None","Normal",139950,1144,2
836,"RL",9600,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story","4","7",1950,1995,"Gable","CompShg","None",0,"Gd","TA","No","BLQ",442,"Unf",1067,"TA","SBrkr",0,1067,"Gd",4,"Min2",0,"None","Attchd","Unf",2,"TA","TA","Y","None","Normal",128000,1067,2
837,"RM",8100,"Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story","5","6",1948,1973,"Gable","CompShg","None",0,"TA","TA","No","Rec",338,"Unf",1559,"Gd","SBrkr",0,1559,"TA",5,"Min2",0,"None","Detchd","Unf",2,"TA","TA","Y","None","Normal",153500,1559,2
838,"RM",1680,"Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story","6","5",1973,1973,"Gable","CompShg","BrkFace",158,"TA","TA","No","BLQ",330,"Unf",483,"TA","SBrkr",504,987,"TA",5,"Typ",0,"None","Detchd","Unf",1,"TA","TA","Y","None","Normal",1e+05,483,2.5
839,"RL",9525,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","5","6",1995,2006,"Gable","CompShg","None",0,"Gd","TA","No","Unf",0,"Unf",1099,"Ex","SBrkr",0,1099,"Gd",6,"Typ",0,"None","Attchd","Unf",1,"TA","TA","Y","None","Normal",144000,1099,1.5
840,"RL",11767,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin","5","6",1946,1995,"Gable","CompShg","None",0,"TA","TA","No","BLQ",352,"Unf",768,"Ex","SBrkr",432,1200,"TA",6,"Typ",0,"None","Detchd","Unf",1,"TA","TA","Y","None","Normal",130500,768,1
841,"RH",12155,"Inside","Gtl","SWISU","Norm","Norm","1Fam","2Story","6","8",1925,1950,"Gable","CompShg","None",0,"TA","TA","No","BLQ",156,"Unf",672,"TA","SBrkr",672,1482,"Fa",7,"Typ",0,"None","Detchd","Unf",1,"TA","TA","P","None","Normal",140000,810,2
842,"RM",10440,"Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story","5","8",1904,2002,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",650,"Gd","SBrkr",581,1539,"Gd",8,"Typ",1,"Po","Detchd","Unf",2,"Gd","TA","P","None","Normal",157500,958,2
843,"RL",9020,"Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl","6","7",1966,1966,"Gable","CompShg","BrkFace",183,"TA","TA","Gd","Rec",312,"ALQ",1127,"TA","SBrkr",0,1165,"TA",6,"Typ",0,"None","Attchd","RFn",2,"Gd","Gd","Y","None","Normal",174900,1165,2.5
844,"RL",8000,"Corner","Gtl","NAmes","Artery","Norm","Duplex","1Story","5","4",1961,1961,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",1800,"Ex","SBrkr",0,1800,"TA",10,"Typ",0,"None","None","None",0,"None","None","Y","None","Normal",141000,1800,2
845,"RM",12665,"Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin","5","8",1915,1950,"Gable","CompShg","None",0,"TA","TA","Mn","Unf",0,"Unf",876,"Gd","SBrkr",540,1416,"TA",7,"Typ",1,"Gd","Detchd","Unf",3,"TA","TA","Y","None","Normal",153900,876,1.5
846,"RL",16647,"CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","SFoyer","5","5",1975,1981,"Gable","CompShg","None",0,"Gd","TA","Gd","ALQ",1390,"Unf",1390,"TA","SBrkr",0,1701,"TA",6,"Min2",2,"TA","Basment","Fin",2,"TA","TA","Y","None","Normal",171000,1701,3
847,"RL",9317,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story","7","5",1993,1993,"Gable","CompShg","BrkFace",137,"Gd","TA","No","ALQ",513,"Unf",740,"Ex","SBrkr",769,1775,"Gd",7,"Typ",1,"TA","Attchd","Unf",2,"TA","TA","Y","None","Normal",213000,1006,3.5
848,"RL",15523,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story","5","6",1972,1972,"Gable","CompShg","None",0,"TA","TA","Av","BLQ",460,"Unf",864,"Ex","SBrkr",0,864,"TA",5,"Typ",1,"Fa","Attchd","Unf",1,"TA","TA","Y","None","Normal",133500,864,2
849,"RL",45600,"Inside","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin","6","8",1908,1997,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",907,"TA","SBrkr",1051,2358,"TA",10,"Typ",1,"Gd","Detchd","Unf",2,"Fa","TA","Y","None","Normal",240000,1307,3
850,"RL",9600,"FR2","Gtl","Veenker","Feedr","Norm","1Fam","SLvl","6","7",1976,1994,"Hip","CompShg","BrkFace",360,"TA","TA","No","Unf",0,"Unf",528,"Ex","SBrkr",761,1855,"TA",7,"Typ",1,"TA","Attchd","RFn",2,"TA","TA","Y","None","Normal",187000,1094,2.5
851,"RM",4435,"Inside","Gtl","CollgCr","Norm","Norm","TwnhsE","1Story","6","5",2003,2003,"Gable","CompShg","BrkFace",170,"Gd","TA","Av","GLQ",659,"Unf",848,"Ex","SBrkr",0,848,"Gd",3,"Typ",0,"None","Attchd","Fin",2,"TA","TA","Y","None","Normal",131500,848,2
852,"RL",3196,"Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story","8","5",2003,2003,"Gable","CompShg","BrkFace",40,"Gd","TA","Gd","Unf",0,"Unf",1273,"Ex","SBrkr",0,1456,"Gd",7,"Typ",1,"TA","Attchd","Fin",2,"TA","TA","Y","None","Normal",215000,1456,2
853,"RL",7128,"Inside","Gtl","Crawfor","Norm","Norm","1Fam","2.5Unf","7","5",1941,1950,"Gable","CompShg","None",0,"TA","TA","No","Rec",364,"Unf",918,"Gd","SBrkr",728,1646,"TA",7,"Typ",2,"Gd","Detchd","Unf",1,"TA","TA","Y","None","Normal",164000,918,2
854,"RL",12095,"Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl","6","6",1964,1964,"Gable","CompShg","BrkFace",115,"TA","TA","Gd","Rec",564,"Unf",1127,"TA","SBrkr",0,1445,"TA",7,"Typ",1,"Fa","Attchd","RFn",2,"TA","TA","Y","None","Normal",158000,1445,1.5
855,"RL",17920,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story","5","4",1955,1974,"Hip","CompShg","None",0,"TA","TA","Mn","ALQ",306,"Rec",1763,"TA","SBrkr",0,1779,"TA",6,"Typ",1,"Gd","Attchd","Unf",2,"TA","TA","Y","None","Abnorml",170000,1779,2.5
856,"RL",6897,"Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story","5","8",1962,2010,"Gable","CompShg","None",0,"TA","TA","No","ALQ",659,"Unf",1040,"Ex","SBrkr",0,1040,"TA",6,"Typ",0,"None","Detchd","Unf",1,"TA","TA","Y","None","Normal",127000,1040,2.5
857,"RL",10970,"Inside","Mod","CollgCr","Norm","Norm","1Fam","SLvl","6","6",1978,1978,"Gable","CompShg","None",0,"Gd","Gd","Gd","GLQ",505,"LwQ",940,"TA","SBrkr",0,1026,"TA",5,"Typ",0,"None","Detchd","Unf",2,"TA","Fa","Y","None","Normal",147000,1026,2
858,"RL",8125,"Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story","6","5",1994,1995,"Gable","CompShg","None",0,"Gd","TA","No","Unf",0,"Unf",702,"Gd","SBrkr",779,1481,"TA",6,"Typ",1,"TA","Attchd","Fin",2,"TA","TA","Y","None","Normal",174000,702,2.5
859,"RL",10400,"Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story","7","5",1976,1976,"Gable","CompShg","BrkFace",189,"Gd","TA","No","Unf",0,"Unf",1090,"TA","SBrkr",0,1370,"TA",6,"Typ",1,"TA","Attchd","RFn",2,"TA","TA","Y","None","Family",152000,1370,2
860,"RL",11029,"Corner","Gtl","NWAmes","PosA","Norm","1Fam","2Story","6","7",1968,1984,"Gable","CompShg","BrkFace",220,"TA","TA","Mn","BLQ",619,"Unf",1054,"TA","SBrkr",1142,2654,"Gd",9,"Typ",1,"Gd","Attchd","Unf",2,"TA","TA","Y","None","Normal",250000,1512,3.5
861,"RL",7642,"Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin","7","8",1918,1998,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",912,"Gd","SBrkr",514,1426,"Gd",7,"Typ",1,"Gd","Detchd","Unf",1,"TA","TA","Y","None","Normal",189950,912,1.5
862,"RL",11625,"Inside","Gtl","Sawyer","Norm","Norm","2fmCon","1Story","5","4",1965,1965,"Hip","CompShg","None",0,"TA","TA","Mn","BLQ",841,"Unf",1039,"Ex","SBrkr",0,1039,"TA",6,"Typ",0,"None","Attchd","Unf",2,"TA","TA","Y","None","Normal",131500,1039,2.5
863,"RL",9672,"Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story","6","5",1984,1985,"Hip","CompShg","None",0,"Gd","TA","No","GLQ",338,"Unf",1040,"TA","SBrkr",0,1097,"TA",6,"Typ",0,"None","Attchd","Unf",2,"TA","TA","Y","None","Normal",152000,1097,2
864,"RL",7931,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","5",1959,1959,"Hip","CompShg","None",0,"TA","TA","No","BLQ",1148,"Unf",1148,"TA","SBrkr",0,1148,"TA",6,"Typ",0,"None","Attchd","Unf",1,"TA","TA","Y","None","Normal",132500,1148,2
865,"FV",8640,"Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story","7","5",2007,2008,"Gable","CompShg","None",0,"Ex","TA","No","Unf",0,"Unf",1372,"Ex","SBrkr",0,1372,"Gd",6,"Typ",0,"None","Attchd","Fin",2,"TA","TA","Y","None","Partial",250580,1372,2
866,"RL",8750,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","6",1970,1970,"Gable","CompShg","BrkFace",76,"TA","TA","No","BLQ",828,"Unf",1002,"TA","SBrkr",0,1002,"TA",5,"Typ",0,"None","Detchd","Unf",2,"TA","TA","Y","None","Normal",148500,1002,2
867,"RL",10656,"Inside","Gtl","Timber","Norm","Norm","1Fam","1Story","8","5",2006,2007,"Gable","CompShg","Stone",274,"Gd","TA","Av","Unf",0,"Unf",1638,"Ex","SBrkr",0,1646,"Gd",6,"Typ",1,"Gd","Attchd","RFn",3,"TA","TA","Y","None","Partial",248900,1646,2
868,"RL",6970,"Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story","4","5",1961,1961,"Gable","CompShg","None",0,"TA","TA","No","ALQ",932,"Unf",1040,"TA","SBrkr",0,1120,"Fa",5,"Typ",0,"None","Attchd","RFn",2,"TA","TA","Y","None","Normal",129000,1120,2.5
869,"RL",14762,"Corner","Gtl","Gilbert","Feedr","Norm","1Fam","2Story","5","6",1948,1950,"Gable","CompShg","None",0,"None","None","None","None",0,"None",0,"Gd","SBrkr",720,2320,"TA",7,"Typ",1,"TA","Attchd","Unf",2,"TA","TA","P","None","Normal",169000,1547,2
870,"RL",9938,"Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story","7","5",1993,1994,"Gable","CompShg","BrkFace",246,"Gd","TA","No","GLQ",750,"Unf",1050,"Ex","SBrkr",887,1949,"Gd",8,"Typ",1,"TA","Attchd","Fin",2,"TA","TA","Y","None","Normal",236000,1062,3.5
871,"RL",6600,"Inside","Gtl","NAmes","PosN","Norm","1Fam","1Story","5","5",1962,1962,"Hip","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",894,"Gd","SBrkr",0,894,"TA",5,"Typ",0,"None","Detchd","Unf",1,"TA","TA","Y","None","Normal",109500,894,1
872,"RL",8750,"Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","6","5",1998,1998,"Gable","CompShg","BrkFace",116,"Gd","TA","No","GLQ",505,"Unf",804,"Ex","SBrkr",878,1682,"Gd",7,"Typ",0,"None","Attchd","RFn",2,"TA","TA","Y","None","Normal",200500,804,2.5
873,"RL",8892,"Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","7",1953,1996,"Gable","CompShg","None",0,"TA","TA","Av","Unf",0,"Unf",105,"Gd","SBrkr",0,910,"Gd",5,"Typ",0,"None","Attchd","Unf",2,"TA","TA","Y","None","Normal",116000,910,1
874,"RL",12144,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","7",1949,1950,"Gable","CompShg","None",0,"TA","TA","No","Rec",375,"Unf",832,"Gd","SBrkr",0,1268,"TA",6,"Typ",1,"Gd","Attchd","Unf",1,"TA","TA","Y","None","Normal",133000,1036,1
875,"RM",5720,"Inside","Gtl","OldTown","Artery","Norm","1Fam","1.5Fin","5","6",1941,1950,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",676,"Ex","SBrkr",455,1131,"TA",5,"Typ",0,"None","Detchd","Unf",1,"TA","TA","Y","None","Abnorml",66500,676,1.5
876,"FV",9000,"Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story","8","5",2007,2007,"Gable","CompShg","None",0,"Gd","TA","Av","GLQ",64,"Unf",1184,"Ex","SBrkr",1426,2610,"Ex",11,"Typ",1,"Gd","BuiltIn","Fin",2,"TA","TA","Y","None","Partial",303477,1184,2.5
877,"RL",25286,"Inside","Mod","Mitchel","Norm","Norm","1Fam","1Story","4","5",1963,1963,"Gable","CompShg","None",0,"TA","TA","Gd","ALQ",633,"Unf",1064,"Gd","SBrkr",0,1040,"TA",5,"Typ",0,"None","Attchd","Unf",2,"TA","TA","Y","None","Normal",132250,1040,2
878,"RL",8834,"Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story","9","5",2004,2005,"Hip","CompShg","Stone",216,"Ex","TA","No","GLQ",1170,"Unf",1462,"Ex","SBrkr",762,2224,"Ex",10,"Typ",1,"Gd","Attchd","Fin",3,"TA","TA","Y","None","Normal",350000,1462,3.5
879,"RL",11782,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","SFoyer","5","7",1961,1995,"Gable","CompShg","None",0,"TA","TA","Av","ALQ",899,"Unf",1109,"TA","SBrkr",0,1155,"Gd",6,"Min2",0,"None","Detchd","Unf",2,"TA","TA","Y","None","Normal",148000,1155,2
880,"RL",7000,"CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story","5","8",1978,2005,"Gable","CompShg","BrkFace",90,"TA","TA","No","ALQ",646,"Unf",864,"Ex","SBrkr",0,864,"TA",6,"Typ",0,"None","Attchd","Unf",1,"TA","TA","Y","None","Normal",136500,864,2
881,"RL",7024,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story","5","5",2005,2006,"Gable","CompShg","None",0,"Ex","Gd","No","ALQ",980,"Unf",1090,"Gd","SBrkr",0,1090,"TA",5,"Typ",0,"None","Attchd","Fin",2,"TA","TA","Y","None","Normal",157000,1090,2.5
882,"RL",13758,"CulDSac","Gtl","Timber","Norm","Norm","1Fam","1.5Fin","7","5",1990,1991,"Gable","CompShg","BrkFace",117,"Gd","TA","Mn","LwQ",902,"Unf",1156,"Ex","SBrkr",530,1717,"Gd",7,"Typ",1,"TA","Attchd","RFn",2,"TA","TA","Y","None","Normal",187500,1187,2.5
883,"RL",9636,"Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story","6","5",1992,1993,"Gable","CompShg","None",0,"Gd","TA","No","Unf",0,"Unf",808,"Gd","SBrkr",785,1593,"TA",7,"Typ",1,"TA","BuiltIn","RFn",2,"TA","TA","Y","None","Normal",178000,808,2.5
884,"RL",6204,"Inside","Gtl","SWISU","Norm","Norm","1Fam","2.5Fin","4","5",1912,1950,"Gable","CompShg","None",0,"TA","Fa","No","Unf",0,"Unf",795,"TA","SBrkr",795,2230,"TA",10,"Typ",0,"None","Detchd","Unf",1,"TA","Gd","Y","None","Normal",118500,954,2
885,"RL",7150,"Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","5","5",1967,1967,"Gable","CompShg","BrkFace",60,"TA","TA","No","BLQ",432,"Unf",892,"TA","SBrkr",0,892,"TA",5,"Typ",0,"None","Attchd","RFn",1,"TA","TA","Y","None","Normal",1e+05,892,1
886,"FV",5119,"CulDSac","Gtl","Somerst","Norm","Norm","TwnhsE","1Story","9","5",1999,2000,"Gable","CompShg","BrkFace",60,"Ex","TA","Av","GLQ",1238,"Unf",1698,"Ex","SBrkr",0,1709,"Gd",5,"Typ",1,"TA","Attchd","Fin",2,"TA","TA","Y","None","Abnorml",328900,1709,3
887,"RL",8393,"Corner","Gtl","NAmes","Norm","Norm","Duplex","1Story","5","5",1959,2005,"Gable","CompShg","BrkFace",122,"TA","TA","No","LwQ",528,"Unf",1626,"Ex","SBrkr",0,1712,"TA",8,"Typ",0,"None","Attchd","Fin",2,"TA","TA","Y","None","Family",145000,1712,2
888,"RL",16466,"Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin","5","7",1955,1955,"Gable","CompShg","None",0,"TA","TA","No","Unf",0,"Unf",816,"TA","SBrkr",521,1393,"TA",8,"Typ",0,"None","Attchd","Unf",1,"TA","TA","Y","None","Normal",135500,872,1.5
889,"RL",15865,"Inside","Mod","NAmes","Norm","Norm","1Fam","1Story","8","6",1970,1970,"Flat","Tar&Grv","None",0,"TA","Gd","Gd","ALQ",351,"Rec",2217,"Ex","SBrkr",0,2217,"Gd",8,"Typ",1,"TA","Attchd","Unf",2,"TA","TA","Y","None","Normal",268000,2217,3
890,"RL",12160,"Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story","6","4",1953,1953,"Hip","CompShg","BrkFace",90,"TA","TA","No","BLQ",1024,"Unf",1505,"Ex","SBrkr",0,1505,"TA",6,"Typ",1,"TA","Attchd","RFn",2,"TA","TA","Y","None","Normal",149500,1505,2
891,"RL",8064,"Corner","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin","5","7",1949,2006,"Gable","CompShg","None",0,"TA","TA","Mn","Unf",0,"Unf",672,"Ex","SBrkr",252,924,"TA",6,"Typ",1,"Po","Detchd","Unf",2,"TA","TA","Y","None","Normal",122900,672,1
892,"RL",11184,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","2Story","6","5",1978,1978,"Hip","CompShg","BrkFace",92,"TA","TA","No","LwQ",226,"Rec",918,"Gd","SBrkr",765,1683,"TA",7,"Typ",1,"TA","Attchd","RFn",2,"TA","TA","Y","None","Normal",172500,918,2.5
893,"RL",8414,"Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story","6","8",1963,2003,"Hip","CompShg","None",0,"TA","TA","No","GLQ",663,"Unf",1059,"TA","SBrkr",0,1068,"TA",6,"Typ",0,"None","Attchd","RFn",1,"TA","TA","Y","None","Normal",154500,1068,1.5
